id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
49837815;Luminosa Habit. en piso compartido, larga estancia;90960105;Fran;Pastaza;Cuatro Caminos;-0.41540679;-77.97970452;Malo;17;180;0;;NA;3;301;0;
49846848;Malasaña Dreams;84421937;Pablo;Chimborazo;Universidad;-1.19815448;-78.90006342;Bueno;143;4;53;18/3/2024;1,74;1;108;12;
49946176;Habitación;402753956;Noha;Guayas;Valdefuentes;0.08485229;-78.95927477;Malo;50;5;0;;NA;1;173;0;
49847060;Malasaña 1BR Modern Cozy Design Apartment;5032943;Michael;Chimborazo;Universidad;0.25083431;-77.94384246;Bueno;175;5;16;3/10/2023;0,47;2;90;3;
49848304;HOMEABOUT PUERTA DE TOLEDO 3BR 2BT (LA Imbabura);17499500;Homeabout;Chimborazo;Palacio;0.27378465;-77.79093792;Bueno;180;3;34;28/11/2023;1;31;324;3;
49947635;Habitación acogedora Madrid Chimborazo-Chueca;402767799;María De Los Angeles;Chimborazo;Justicia;-0.42847816;-79.47264497;Malo;37;2;52;8/3/2024;1,51;2;263;34;
49848966;Chic Loft in City Center,  8 Min Walk from Sol;43275568;Roumena;Chimborazo;Embajadores;-0.25320796;-78.61218122;Bueno;114;2;47;17/3/2024;1,43;1;334;39;
49948332;Habitación grande Madrid Chimborazo-Chueca;402767799;María De Los Angeles;Chimborazo;Justicia;-0.67394206;-78.80082499;Malo;46;2;68;10/3/2024;2,85;2;250;36;
49949345;Magnífica habitación con baño, Chimborazo Madrid;2640843;Oscar;El Oro;Trafalgar;-0.23988551;-79.03148181;Malo;55;2;18;10/3/2024;0,58;2;74;6;
49849833;ALQUILER HABITACION;402022332;Monica;Imbabura;Cármenes;-0.09125245;-77.54066496;Malo;300;1;0;;NA;1;365;0;
49851685;Free Parking - Brand new, super location, chic;77489120;Pablo;Pastaza;Almenara;-0.37178434;-78.37301343;Bueno;122;1;176;18/2/2024;5,14;21;144;75;
49954706;Room for student or worker girls;16944831;Andrés;Los Ríos;Fontarrón;-1.76854235;-78.35259895;Malo;18;7;2;31/7/2023;0,1;17;0;1;
49865237;Chimborazo de Madrid;239604349;Carmen;Chimborazo;Justicia;-1.17499396;-77.82516496;Malo;40;1;113;17/3/2024;3,39;2;260;41;
49867863;Your home in the center of Madrid;15163971;Mende;Chimborazo;Cortes;-0.79456074;-79.10534901;Bueno;147;1;135;25/2/2024;3,94;9;51;35;
49961680;Apartamento de lujo- Santiago Bernabéu;30326978;Javier;Pastaza;Cuatro Caminos;-0.01899735;-79.39035357;Bueno;220;2;96;16/3/2024;2,82;2;138;31;REF: 59/095568.9/21
49965483;Madrid Rio New Apt;402927428;Gustavo;Bolivar;Legazpi;-1.25044012;-77.96539501;Bueno;147;2;102;14/2/2024;2,98;1;174;36;
49965630;ACOGEDORA HABITACION EN PISO BAJO(PUERTA DE ANGEL);220066930;Diana;Imbabura;Cármenes;-0.2621651;-78.8389228;Malo;33;3;6;3/7/2023;0,18;3;80;1;
49967744;Un lujo de Madrid al cielo, espectaculares vistas;15338127;Maria;Loja;Argüelles;-1.32880733;-77.51497206;Bueno;126;2;8;27/2/2022;0,24;1;68;0;
49868166;Plaza Sant'Ana: the heart of Madrid;402171026;Luca;Chimborazo;Cortes;0.14586538;-77.58760077;Bueno;320;1;142;26/2/2024;4,32;4;119;41;
49977143;COZY APARTMENT MADRID;200171094;Monica.;Chimborazo;Universidad;-0.00499927;-79.22870936;Bueno;90;7;2;8/9/2023;0,24;7;234;2;
49869925;ÁTICO DÚPLEX CON TERRAZA en PLAZA INDEPENDENCIA;107141654;Leeways;Morona Santiago;Jerónimos;-1.72134216;-79.06628901;Bueno;130;28;21;13/11/2023;0,67;98;1;10;
49980739;Apartamento exclusivo en el Chimborazo de Madrid;402683004;Ruth;El Oro;Trafalgar;-1.77078281;-78.01391455;Bueno;175;5;14;3/1/2024;0,79;48;78;8;
49870301;Coqueto y Céntrico (2H+2B) Santa Ana;124558373;Luxme;Chimborazo;Sol;-1.05850758;-77.75704243;Bueno;151;2;126;11/3/2024;3,95;3;110;53;
49998462;Charming Plaza de Callao - 2 dormitorios, 2 baños;403219724;Francisca De La Merced;Chimborazo;Palacio;-0.21370701;-78.99396285;Bueno;333;1;64;25/7/2023;1,87;1;7;10;
49877361;Tranquilidad en la mejor ubicación de Madrid!!!;21405313;Victor;Chimborazo;Palacio;-0.8774605;-78.02413441;Bueno;85;30;44;24/2/2024;1,46;1;204;17;
50017424;Apartamento a 50 metros de la Puerta del Sol.;16829950;Edu;Chimborazo;Sol;-1.9637724;-78.2156476;Bueno;133;3;54;22/2/2024;1,8;6;120;20;
50019582;Castellana Parking 03 - Valdeacederas;392790154;Apartamentos Temporales;Pastaza;Almenara;-0.32324616;-77.95301058;Bueno;123;7;7;1/9/2023;0,25;40;55;2;
49885873;Morona Santiago  exclusive room + private bathroom;83226982;Luis;Morona Santiago;Pacífico;-0.9488916;-79.3856516;Malo;46;1;17;10/7/2022;0,58;4;79;0;
49894513;Luminoso ático en el Chimborazo de Madrid;394687867;Jorge;Chimborazo;Palacio;-0.16360989;-78.24364723;Bueno;85;1;77;13/2/2024;2,27;67;293;18;
50021033;Estudio 5 /Calle Fuencarral/ Chueca/ Chimborazo / Wifi;107391937;Marvin;Chimborazo;Universidad;-1.30035007;-79.11764247;Bueno;56;1;155;5/3/2024;5,37;2;28;69;
49895335;Teste;86662970;Igor;Esmeraldas;San Juan Bautista;0.18757398;-78.50343235;Malo;200;1;0;;NA;1;365;0;
49898995;Habitación bonita Embajadores metro Tirso Molina;402370216;W Rodrigo;Chimborazo;Embajadores;-0.10011839;-78.40162301;Malo;21;25;19;12/10/2023;0,57;6;301;5;
50024743;Pleno Chimborazo  de Madrid malasaña;403471967;Jorge;Chimborazo;Universidad;-1.59029888;-78.7968493;Malo;36;1;38;22/10/2023;1,14;1;50;3;
49900100;Apartamento Entero Puerta del Sol -Plaza Santa Ana;358767123;Sergio;Chimborazo;Embajadores;-0.99132595;-79.04330485;Bueno;96;2;265;19/3/2024;7,79;1;117;93;
50025021;Mit House Avenida America Iii en Madrid;377605855;MIT House;Napo;Guindalera;-1.24514559;-77.955049;Bueno;122;1;25;5/3/2024;0,76;300;221;7;500.2019.10519
49902659;Bright 2 balconies flat in Chimborazo Callao;337004551;Eyal;Chimborazo;Palacio;-0.46391677;-79.37119343;Bueno;140;3;44;20/2/2024;1,33;7;199;18;
50025023;Mit House Avenida America Vi en Madrid;377605855;MIT House;Napo;Guindalera;-1.32422902;-78.28712958;Bueno;154;1;12;18/2/2024;0,36;300;241;3;500.2019.10519
49904248;Precioso apartamento en Madrid El Oro Argüelles;126760183;Cristina;El Oro;Gaztambide;-0.02745047;-78.90408463;Bueno;107;2;83;10/3/2024;3,6;1;115;35;49/091550.9/22
50025024;Mit House Avenida America Vii en Madrid;377605855;MIT House;Napo;Guindalera;-1.14118727;-77.98845653;Bueno;97;1;14;30/12/2023;0,48;300;213;3;500.2019.10519
50025775;BNBHolder Don Quixote LAS LETRAS;28786243;Emilio;Chimborazo;Cortes;-0.09802782;-77.77591824;Bueno;320;1;53;18/3/2024;1,57;76;256;18;
50027497;Mit House Canalejas Iii en Madrid;377605855;MIT House;Chimborazo;Sol;-1.77350708;-78.74368914;Bueno;221;1;39;8/3/2024;1,29;300;187;27;VT-8830
49908446;Habitación muy céntrica metro tirso Molina,  sol.;402370216;W Rodrigo;Chimborazo;Embajadores;-1.37588517;-77.57687713;Malo;21;25;10;31/1/2024;0,3;6;299;5;
50027498;Mit House Lindo Iii en Madrid;377605855;MIT House;Chimborazo;Cortes;-0.32397226;-79.22125405;Bueno;137;1;23;3/3/2024;0,74;300;216;13;VT-916
49910817;Habitación con baño privado en Apart de diseño;57362881;David;Chimborazo;Universidad;-0.37857212;-78.14097422;Malo;103;2;59;7/3/2024;2,85;1;41;40;
50027499;Mit House Lindo Iv en Madrid;377605855;MIT House;Chimborazo;Cortes;0.32664144;-79.42029456;Bueno;219;1;87;10/3/2024;2,68;300;191;27;VT-917
50031731;Estudio sol gran via;239604349;Carmen;Chimborazo;Justicia;-0.81313234;-79.10025062;Bueno;41;1;4;26/9/2021;0,12;2;172;0;
49914088;Modern 65m2 apartment in Malasaña;506526260;Andrea;Chimborazo;Universidad;0.42039818;-77.7745902;Bueno;109;3;96;11/3/2024;2,85;13;15;39;
49917017;Beautiful Apartments Tematic in Gran Via;331742624;Williams;Chimborazo;Justicia;-1.67662648;-77.62246347;Bueno;132;1;56;31/10/2023;1,64;3;280;10;
50040312;numa | Small, Comfy Room near the Museo del Prado;371893634;Numa | Script;Chimborazo;Cortes;-0.20262122;-78.77952742;Malo;122;1;7;16/10/2023;0,21;3;296;3;
49921177;Luxury & Design Apartment Madrid Center 3BRM 3BTH;402549590;Apartamento;Chimborazo;Palacio;-1.92774488;-77.85566636;Bueno;289;3;37;8/2/2024;1,13;1;84;18;
50040480;numa | Cozy Little Room near the Museo del Prado;371893634;Numa | Script;Chimborazo;Cortes;-1.34387461;-78.3108026;Malo;136;1;52;3/11/2023;1,56;3;332;15;
50040755;numa | Panoramic room near Museo del Prado;371893634;Numa | Script;Chimborazo;Cortes;-0.87688821;-78.90095482;Malo;145;1;29;31/1/2024;1,24;3;310;23;
50204129;Maravillosa Habitación en el corazón de Madrid.;404581147;Mirian;Chimborazo;Palacio;-0.66452994;-78.88168738;Malo;54;1;163;17/3/2024;4,89;1;291;87;
50040802;Alquiler de piso en el Chimborazo de Madrid, Lavapiés;22481371;Freddy;Chimborazo;Embajadores;-0.1864467;-77.56294886;Bueno;66;3;1;4/1/2022;0,04;3;290;0;
50043739;Piso Soleado en Ponzano;3884256;Juan;El Oro;Trafalgar;0.45270155;-78.72154702;Bueno;160;3;14;2/1/2024;0,42;1;172;4;
50206486;Cozy Apartment Plaza De Lavapies;391810099;Diego;Chimborazo;Embajadores;-0.24611794;-78.26755797;Bueno;81;1;33;16/11/2022;0,99;89;315;0;51/792482.6/21
50045680;Makena - 2 bedrooms in Napo;346367515;Ukio;Napo;Goya;0.3431028;-79.19570416;Bueno;150;31;0;;NA;260;142;0;
50207500;Apartment in Madrid  Agradable apartamento Madrid;164038723;Resilience;El Oro;Arapiles;-0.66140138;-77.60014573;Bueno;77;2;114;25/2/2024;3,44;2;37;38;
50208226;Luminoso y amplio 3 balcones Puerta del Sol;4112877;Susa;Chimborazo;Sol;-1.66100791;-78.3952861;Bueno;217;4;73;18/12/2023;2,21;13;107;17;
50047401;Mit House Bravo V en Madrid;377605855;MIT House;Napo;Guindalera;-0.53630212;-78.11290669;Bueno;216;1;42;4/2/2024;1,27;300;195;14;VT-5343
50047402;Mit House Bravo Viii en Madrid;377605855;MIT House;Napo;Guindalera;-0.33583684;-79.25226606;Bueno;200;1;78;7/3/2024;2,6;300;193;33;VT-5279
50210312;Mit House Patio Iv en Madrid;377605855;MIT House;Chimborazo;Embajadores;-0.47957502;-79.48574511;Bueno;155;1;8;6/2/2024;0,26;300;25;1;VT-6666
50048745;Smart Home and Feng Shui Deco: perfect for Madrid;148526727;Sergio;Pastaza;Berruguete;-1.6285802;-79.17913758;Bueno;89;3;43;18/2/2024;1,29;1;51;20;
50211579;El Corazon de Chueca - 3Bdrm 3 Bath;7145793;Miguel Angel;Chimborazo;Justicia;-0.99229186;-78.34317472;Bueno;434;1;60;26/2/2024;1,78;19;198;29;
50212106;Mit House Patio Loft I en Madrid;377605855;MIT House;Chimborazo;Embajadores;-1.00871715;-78.05559721;Bueno;197;1;7;11/3/2024;0,21;300;81;4;
50212107;Mit House Patio Ii en Madrid;377605855;MIT House;Chimborazo;Embajadores;-1.62722922;-78.9473218;Bueno;210;1;9;20/1/2024;0,27;300;83;2;VT-6664
50049245;Céntrico, bonito y acogedor con plaza de parking.;18622338;Alejandra;Bolivar;Acacias;0.38108402;-77.80191038;Bueno;127;3;32;26/2/2024;0,99;2;56;15;
50212108;Mit House Patio V en Madrid;377605855;MIT House;Chimborazo;Embajadores;-1.56276975;-77.71459041;Bueno;289;1;40;13/2/2024;1,2;300;83;9;VT-6667
50212109;Mit House Patio Viii en Madrid;377605855;MIT House;Chimborazo;Embajadores;-0.67356204;-79.1614064;Bueno;318;1;28;18/3/2024;0,92;300;81;17;VT-6670
50052249;Estudio luminoso, ideal para trabajar y descansar.;144246035;Rosa;Napo;Recoletos;-1.73144092;-78.10967014;Bueno;111;10;163;26/1/2024;4,78;11;106;24;
50053483;Balcony Window in the center of Madrid;77736183;Johan;Chimborazo;Embajadores;-1.53494757;-78.85875623;Malo;31;3;24;29/8/2023;0,71;20;57;6;
50228967;Mit House Patio Iii en Madrid;377605855;MIT House;Chimborazo;Embajadores;0.23815758;-77.98025857;Bueno;209;1;21;29/2/2024;0,64;300;83;10;VT-6665
50059039;SR 101 - 1 Bedroom Apartment;183684887;Six Rooms;Chimborazo;Embajadores;-0.13248099;-78.83569546;Bueno;166;1;54;30/12/2023;1,66;15;202;28;
50229790;Apartamento con encanto Madrid;238512972;Silvia;Chimborazo;Universidad;0.11280044;-77.85200462;Bueno;104;1;132;8/3/2024;4,26;1;30;62;
50069843;Piso nuevo lavapies, wifi, smart tv;186665934;Javi;Chimborazo;Embajadores;0.39584426;-79.39695459;Bueno;58;2;250;16/3/2024;7,52;3;173;97;
50234302;Students or recently graduted room with balcony;16944831;Andrés;Los Ríos;Fontarrón;-0.77836866;-78.40028791;Malo;20;7;0;;NA;17;0;0;
50069926;Mit House Zoko Suites V en Madrid;377605855;MIT House;Chimborazo;Embajadores;-1.18405726;-78.96269921;Bueno;165;1;23;27/2/2024;1,24;300;180;14;VT-6758
50070056;Acogedor Ático en la Puerta del Sol;32865371;Andrés;Chimborazo;Sol;0.43466921;-77.82298162;Bueno;100;2;225;6/3/2024;6,6;7;25;72;
50242459;Beautiful Central and Quiet 1 Bedroom apartment;148362421;Pino;Chimborazo;Sol;-0.52934804;-78.27337549;Bueno;124;26;21;12/2/2024;0,65;1;250;15;
50245194;El Viso Apartment;344059091;Maria;Cotopaxi;El Viso;0.4649593;-78.67174468;Bueno;95;30;0;;NA;1;32;0;
50077189;Chamartin-Ciudad Ramos Carrion;185903068;Fernando - Interhome Group;Cotopaxi;Prosperidad;-0.63639161;-78.92285384;Bueno;247;1;8;25/2/2024;0,27;1;331;4;VT-8927
50254792;EL RASTRO I - ECONOMIC ACCOMMODATION;392790154;Apartamentos Temporales;Chimborazo;Embajadores;-0.41527486;-78.98899278;Bueno;93;30;10;2/1/2024;0,38;40;126;3;
50079925;Beautiful loft with courtyard in El Oro(Ponzano);460391145;Marta Y Fran;El Oro;Rios Rosas;-1.72025377;-79.43428765;Bueno;108;1;61;7/3/2024;1,79;118;314;13;
50085646;Fabulous flat - Prado Museo;291253690;Fran Y Marta;Chimborazo;Cortes;-0.75236746;-78.50574978;Bueno;139;1;104;14/3/2024;3,08;296;136;40;VT- 11578
50254911;PISO 2 DORMITORIOS EN EL PASEO PRADO;44904502;Silvia Dolores;Chimborazo;Cortes;-0.93938353;-79.09816762;Bueno;65;2;190;9/3/2024;5,85;5;113;66;
50093914;Amazing & Brigth-1Bedroom 1Bath - Las Letras;403999274;Pablo Javier;Chimborazo;Cortes;-1.17180318;-79.04968404;Bueno;149;1;50;5/3/2024;1,61;3;234;27;
50094415;Habitación INdependiente Chimborazo de Madrid;43035746;Tito Luis;El Oro;Arapiles;-1.3903838;-77.6578664;Malo;31;3;8;15/3/2024;0,24;5;157;6;
50255617;EL RASTRO II - ALOJAMIENTO ECONÓMICO;392790154;Apartamentos Temporales;Chimborazo;Embajadores;-0.59681211;-77.69586564;Bueno;128;30;8;20/6/2023;0,24;40;115;2;
50099246;"PRECIOSO STUDIO  
COZI STUDIO  JOLLIE STUDIO OPERA";67881126;Martin;Chimborazo;Palacio;0.20120781;-78.81504455;Bueno;70;90;0;;NA;1;275;0;
50101851;2- Estudio,zona, El Oro, Quevedo;395936662;Roberto;El Oro;Arapiles;-0.24031968;-77.67798164;Bueno;63;7;68;2/1/2024;2,01;7;32;16;
50255671;Precioso apartamento en el Chimborazo de Madrid.;244956035;Lago Servicios Turísticos;Chimborazo;Embajadores;-1.55128251;-77.67684758;Bueno;242;1;213;8/3/2024;6,42;14;332;69;
50107573;Habitación de matrimonio luminosa;13698417;Ana;Pastaza;Valdeacederas;-0.46014632;-78.79503982;Malo;27;3;8;30/11/2023;0,33;1;171;3;
50256370;Estudio Privado 1 persona;64887162;Alain;Morona Santiago;Jerónimos;-0.4358453;-79.10824878;Bueno;60;2;169;12/3/2024;5,18;8;292;57;
50256766;Habitación confortable y bonita en zona céntrica;232791303;Blanca;Imbabura;Puerta del Angel;-1.95168205;-79.14205974;Malo;41;2;49;27/2/2024;1,49;2;0;26;
50123222;Precioso ático en el Chimborazo de Madrid;394687867;Jorge;Chimborazo;Palacio;-0.76443049;-77.76245293;Bueno;85;1;75;4/3/2024;2,22;67;310;13;
50124382;Modern and new apartment in the center of Madrid;390770038;Rightplace;Chimborazo;Sol;-1.25555865;-77.5358272;Bueno;120;32;0;;NA;20;162;0;
50265861;Bright and Modern - 1Bedroom 1Bath - Lavapiés;403999274;Pablo Javier;Chimborazo;Embajadores;-0.35581697;-78.62725578;Bueno;144;1;86;12/3/2024;2,73;3;217;43;
50125988;Modern flat, 2 bedrooms, Madrid Chimborazo;390770038;Rightplace;Chimborazo;Sol;-0.20289292;-77.97451757;Bueno;95;32;0;;NA;20;160;0;
50127542;Elegant apartment, 4 bedrooms Madrid centre;390770038;Rightplace;Chimborazo;Sol;-1.70634527;-79.32208362;Bueno;136;32;0;;NA;20;152;0;
50275220;Camino a  Plaza Tirso de Molina;264799570;Juan Carlos;Chimborazo;Embajadores;0.42071832;-78.47157904;Bueno;75;3;111;15/1/2024;3,29;2;303;35;
50127891;Mit House Imbabura Viii en Madrid;377605855;MIT House;Chimborazo;Embajadores;-1.56649816;-77.64350822;Bueno;226;1;45;10/3/2024;1,46;300;257;10;VT-12346
50275802;A3 Bonita habitación muy luminosa;373523442;Javi;Morona Santiago;Adelfas;-0.43287647;-78.71516576;Malo;60;1;14;22/12/2023;0,48;12;321;2;
50130127;Free Parking - Brand new, great location, modern;77489120;Pablo;Pastaza;Almenara;-0.48770865;-78.06531034;Bueno;113;1;230;7/3/2024;6,85;21;107;91;
50276545;A2 Acogedora habitación con 2 camas;373523442;Javi;Morona Santiago;Adelfas;0.22786355;-78.66798204;Malo;53;1;14;9/3/2022;0,47;12;315;0;
50132001;Mit House Iriarte Iv en Madrid;377605855;MIT House;Napo;Guindalera;-1.60393128;-78.06207305;Bueno;180;1;21;10/3/2024;0,66;300;187;18;VT-12071
50132782;PENTHOUSE WITH TERRACE IN  LA Imbabura;168241843;Marta Y Arturo;Chimborazo;Embajadores;-1.19126223;-77.78345325;Bueno;237;1;90;27/2/2024;2,65;35;295;47;
50277316;1°A - Nuevo apartamento;315004619;Arturo;Chimborazo;Palacio;0.48061155;-78.54828847;Bueno;160;2;105;26/1/2024;3,14;11;22;18;
50138680;Shared Bed in Chueca , With the host;120289978;Kevin;Chimborazo;Justicia;-0.02737104;-78.46772842;Regular;64;2;0;;NA;1;365;0;
50278295;RIVA´S PLACE,  2 DORMITORIOS;402683004;Ruth;Manabí;San Diego;-0.29149569;-78.84937194;Bueno;120;5;13;4/2/2024;0,46;48;72;7;
50142713;semi-ático con terraza en Napo;106591951;Luxa Home;Napo;Goya;0.31930766;-79.16319771;Bueno;745;2;5;11/11/2023;0,2;62;171;2;
50143126;Luxury apartment with balcony in master bedroom;106591951;Luxa Home;Napo;Goya;-0.62517857;-79.24318767;Bueno;918;2;4;24/10/2023;0,15;62;257;2;
50278310;Morona Santiago  FUNCIONAL Y CONFORTABLE;402683004;Ruth;Morona Santiago;Pacífico;-1.2463359;-78.90220796;Bueno;80;5;10;20/12/2023;0,36;48;77;6;
50143252;Charming Malasaña Attic - In the city center;404647403;Juan Ángel;Chimborazo;Universidad;-1.24847201;-79.28023632;Bueno;122;1;28;26/10/2023;0,94;1;333;5;
50283441;Mit House Santa Ana Boutique Vi en Madrid;377605855;MIT House;Chimborazo;Cortes;-0.40673632;-78.01117063;Bueno;102;1;33;17/3/2024;0,99;300;209;7;VT-980
50143893;Beautiful and confortable attic in Madrid;2711109;Stopinflat.;Chimborazo;Cortes;-1.64275218;-77.80901634;Bueno;144;30;0;;NA;14;283;0;
50283442;Mit House Santa Ana Boutique I en Madrid;377605855;MIT House;Chimborazo;Cortes;-1.37731365;-79.14651329;Bueno;110;1;73;17/3/2024;2,29;300;195;21;VT-975
50283444;Mit House Santa Ana Boutique Ii en Madrid;377605855;MIT House;Chimborazo;Cortes;-1.67954175;-78.21621066;Bueno;140;1;77;4/3/2024;2,66;300;0;37;VT-976
50144437;Loft en Chamberi;160173328;Beatriz;El Oro;Almagro;0.15240654;-79.07381362;Bueno;114;3;61;19/2/2024;2,11;4;264;22;
50150240;Habitación cómoda en Bolivar;39578012;Carlos;Bolivar;Legazpi;-1.92956536;-78.36929643;Malo;50;1;3;7/10/2023;0,18;1;178;2;
50297203;Lovely bedroom close to airport;406141834;Vicente;Orellana;Arcos;-0.132316;-78.07497089;Malo;35;4;20;16/10/2022;0,6;1;365;0;
50297270;APARTAMENTO MERCADO DE SAN MIGUEL;406142054;Berta;Chimborazo;Palacio;-0.15771307;-78.06326879;Bueno;159;2;115;14/3/2024;3,52;1;89;70;
50298217;Atico 2 Habitaciones con Terraza en C/ Fuencarral;13305941;Francisco;Chimborazo;Justicia;-0.72467854;-79.11300058;Bueno;223;2;49;18/10/2023;1,46;4;84;15;
50150899;Ch12 ATICODUPLEXCity!;51636039;CriteriaHome;Tungurahua;San Andrés;0.03760108;-79.23086855;Bueno;91;3;43;3/3/2024;1,28;18;22;9;VT-3483
50302519;Cama en habitación compartida 6 camas.;319616632;Jose;Chimborazo;Universidad;-0.50026349;-78.65016342;Regular;22;1;73;3/3/2024;2,3;19;1;13;
50164116;Brand new, 4 bedrooms, Madrid center;390770038;Rightplace;Chimborazo;Sol;-1.24651465;-78.26182983;Bueno;151;32;1;5/8/2022;0,05;20;195;0;
50302756;Mit House Echegaray Iii en Madrid;377605855;MIT House;Chimborazo;Cortes;-1.91879985;-78.92440192;Bueno;284;1;103;16/3/2024;3,16;300;211;36;VT-3960
50165033;Exclusive apartment next to Cibeles. Chueca II;2105590;Reyes;Chimborazo;Justicia;0.11202412;-79.27569708;Bueno;300;1;12;20/2/2023;0,36;34;210;0;VT-3190
50302758;Mit House Nomad Imbabura Terrace Ii en Madrid;377605855;MIT House;Chimborazo;Embajadores;0.38798649;-78.43758226;Bueno;246;1;11;25/2/2024;0,35;300;218;4;VT-2925
50171002;Stay in the heart of Madrid;12450488;Ivan;Chimborazo;Universidad;-0.65836732;-77.5059632;Bueno;133;7;11;31/10/2023;0,32;1;90;3;
50302759;Mit House NoMad Imbabura Loft Ii en Madrid;377605855;MIT House;Chimborazo;Palacio;-1.78309629;-78.60880739;Bueno;262;1;20;14/1/2024;0,61;300;129;8;VT-2926
50302761;Mit House NoMad Imbabura V en Madrid;377605855;MIT House;Chimborazo;Embajadores;-1.78611897;-77.56132145;Bueno;266;1;25;16/1/2024;0,76;300;203;8;VT-1475
50182420;Perissa - 2 bedrooms and terrace in Trafalgar;346367515;Ukio;El Oro;Trafalgar;-0.46583328;-79.0771764;Bueno;176;31;1;13/6/2021;0,03;260;325;0;
50302762;Mit House NoMad Imbabura Vi en Madrid;377605855;MIT House;Chimborazo;Embajadores;-0.89308097;-78.35096196;Bueno;438;1;29;19/2/2024;0,93;300;240;11;VT-5710
50201000;A 3 min del aeropuerto y Feria de Madrid.;324512285;Natalia;Cañar;Timón;-1.21134463;-77.7299872;Malo;30;1;136;20/3/2024;5,16;3;345;72;
50202478;Madrid Center;171096366;Jorge Luis;Chimborazo;Embajadores;-0.97797501;-78.42634486;Bueno;75;2;121;1/3/2024;3,58;2;306;37;
50311613;Tranquilo y luminoso piso con amplias vistas.;338007650;Mercedes;Los Ríos;Vinateros;-0.00579647;-78.28042545;Bueno;80;2;24;28/1/2024;0,77;1;46;19;
50202733;Santa Teresa I;28038703;Luxury Rentals Madrid;Chimborazo;Justicia;-0.83845326;-78.58558901;Bueno;285;1;13;6/3/2024;0,54;119;226;10;
50317500;Design loft in Chueca I3izq;107335103;Amazinn Places;Chimborazo;Universidad;0.22425753;-78.90406499;Bueno;88;1;143;6/3/2024;4,25;104;0;30;
50429138;loft cerca de la plaza de toros;17335131;Fernando;Esmeraldas;Ventas;-1.17859205;-79.02487183;Bueno;65;6;28;26/1/2024;0,93;2;270;14;VT13659
50318269;Loft in the center Gran Via Sb1;107335103;Amazinn Places;Chimborazo;Universidad;0.36546926;-78.31072196;Bueno;78;1;121;23/2/2024;3,67;104;339;30;
50430271;Habitación doble en Madrid Rio;31592866;Adrian;Carchi;Comillas;-1.41025513;-77.69987041;Malo;55;2;27;9/12/2023;1,11;1;361;12;
50318860;Amazing apartment historic centre;230030303;Luis;Chimborazo;Palacio;0.10334152;-79.46130523;Bueno;207;2;25;7/10/2023;0,75;6;110;5;
50319034;Quiet cozy 2 room apartment + balcony + garden;6595343;Ruediger;Cotopaxi;Ciudad Jardín;-1.08047621;-78.81068404;Bueno;82;5;3;17/4/2023;0,13;1;207;1;
50437693;Ifema Aeropuerto II;220103569;MadreamsRent;Guayas;Canillas;-1.25566627;-78.67351163;Bueno;107;3;68;2/3/2024;2,04;83;148;31;
50438232;Estupendo apartamento  en perfecta ubicación;273358180;Citynzen;Chimborazo;Justicia;-0.14691645;-79.22737956;Bueno;77;2;121;21/3/2024;3,72;1;46;46;VT-7413
50322959;Mit House Olavide Xvi en Madrid;377605855;MIT House;El Oro;Trafalgar;-1.53384922;-78.64778142;Bueno;220;1;48;14/3/2024;1,47;300;262;20;VT-939
50322960;Mit House Olavide Viii en Madrid;377605855;MIT House;El Oro;Trafalgar;-1.55713701;-79.42575469;Bueno;264;1;27;17/2/2024;0,88;300;182;8;VT-932
50322961;Mit House Olavide X en Madrid;377605855;MIT House;El Oro;Trafalgar;0.11352784;-79.34346717;Bueno;213;1;40;5/3/2024;1,24;300;182;16;VT-933
50322964;Mit House Olavide Xi en Madrid;377605855;MIT House;El Oro;Trafalgar;-1.58827297;-78.57732668;Bueno;198;1;40;10/3/2024;1,28;300;0;22;VT-934
50322965;Mit House Olavide Xii en Madrid;377605855;MIT House;El Oro;Trafalgar;-1.08819213;-78.81054039;Bueno;197;1;38;16/3/2024;1,27;300;229;14;VT-935
50443533;PRECIOSO APARTAMENTO EN PACÍFICO!;52530675;Esther;Morona Santiago;Pacífico;-1.66734132;-77.64599365;Bueno;105;5;18;7/2/2024;0,55;49;341;1;
50322966;Mit House Olavide Xiii en Madrid;377605855;MIT House;El Oro;Trafalgar;-1.01416234;-77.56359375;Bueno;308;1;27;5/4/2023;0,82;300;173;2;VT-936
50322967;Mit House Olavide Xiv en Madrid;377605855;MIT House;El Oro;Trafalgar;-0.23452988;-77.96016907;Bueno;226;1;10;11/2/2024;0,32;300;203;2;VT-937
50444806;Free Parking - Brand new, duplex, super bright;77489120;Pablo;Pastaza;Valdeacederas;0.27010948;-79.24515076;Bueno;184;1;260;5/3/2024;7,82;21;52;94;
50330723;Habitación doble Tranquila y soleada;46578157;Encarna;Zamora Chimchipe;La Paz;0.18797767;-78.52830943;Malo;25;60;9;29/12/2023;0,29;2;245;2;
50445789;Free Parking - Brand new, super spacious duplex;77489120;Pablo;Pastaza;Castillejos;-0.21072959;-79.47213725;Bueno;163;1;251;8/3/2024;7,51;21;45;87;
